time,unique_id,factor_tag,value
2017-09-19,930050.CSI,alpha_87,136.0855346733845
2017-09-19,931071.CSI,alpha_87,-247.86077994995546
2017-09-19,932000.CSI,alpha_87,117.50732933025039
2017-09-19,Au9999.SGE,alpha_87,-0.0014882784129033656
2017-09-20,000140.SH,alpha_87,-0.07312259095228255
2017-09-20,000300.SH,alpha_87,-16.387795071072205
2017-09-20,000510.CSI,alpha_87,-138.28099246816527
2017-09-20,000852.SH,alpha_87,111.35632048378578
2017-09-20,000905.SH,alpha_87,1.761031291058647
2017-09-20,000906.SH,alpha_87,-49.32677245013706
2017-09-20,000928.SH,alpha_87,-326.54370328969
2017-09-20,930050.CSI,alpha_87,89.72588757645156
2017-09-20,931071.CSI,alpha_87,-110.61290569884366
2017-09-20,932000.CSI,alpha_87,250.90164042893477
2017-09-20,Au9999.SGE,alpha_87,-0.0021202682143147814
2017-09-21,000140.SH,alpha_87,-0.07310505376538981
2017-09-21,000300.SH,alpha_87,162.71904042285502
2017-09-21,000510.CSI,alpha_87,-26.884308471364005
2017-09-21,000852.SH,alpha_87,-90.64931623269477
2017-09-21,000905.SH,alpha_87,-354.9838663658083
2017-09-21,000906.SH,alpha_87,-269.2073642306847
2017-09-21,000928.SH,alpha_87,-274.51784808709243
2017-09-21,930050.CSI,alpha_87,240.74931577191202
2017-09-21,931071.CSI,alpha_87,-181.15291465781908
2017-09-21,932000.CSI,alpha_87,-147.0227777142336
2017-09-21,Au9999.SGE,alpha_87,-0.006434647996868584
2017-09-22,000140.SH,alpha_87,-0.07310505376538981
2017-09-22,000300.SH,alpha_87,129.87879474713804
2017-09-22,000510.CSI,alpha_87,70.7224946936037
2017-09-22,000852.SH,alpha_87,-80.70174072369848
2017-09-22,000905.SH,alpha_87,-243.74488579092466
2017-09-22,000906.SH,alpha_87,-162.23437565298917
2017-09-22,000928.SH,alpha_87,-27.01658137460994
2017-09-22,930050.CSI,alpha_87,241.30109166411256
2017-09-22,931071.CSI,alpha_87,-67.58270569882887
2017-09-22,932000.CSI,alpha_87,-14.528267916563129
2017-09-22,Au9999.SGE,alpha_87,-0.005362985399236579
2017-09-25,000140.SH,alpha_87,-0.07537262242864257
2017-09-25,000300.SH,alpha_87,-528.0973518729111
2017-09-25,000510.CSI,alpha_87,-514.3206439148069
2017-09-25,000852.SH,alpha_87,-476.7612312391633
2017-09-25,000905.SH,alpha_87,-828.9033806578165
2017-09-25,000906.SH,alpha_87,-2159.6628144152714
2017-09-25,000928.SH,alpha_87,-122.94793078106787
2017-09-25,930050.CSI,alpha_87,-53.26346533264794
2017-09-25,931071.CSI,alpha_87,-266.7978620567666
2017-09-25,932000.CSI,alpha_87,-785.6228775284804
2017-09-25,Au9999.SGE,alpha_87,-0.00447061379521727
2017-09-26,000140.SH,alpha_87,-0.07600329141725712
2017-09-26,000300.SH,alpha_87,-246.85252123673823
2017-09-26,000510.CSI,alpha_87,-187.07638345461285
2017-09-26,000852.SH,alpha_87,-359.90598629827286
2017-09-26,000905.SH,alpha_87,-541.1923981342354
2017-09-26,000906.SH,alpha_87,-1249.9974752944881
2017-09-26,000928.SH,alpha_87,-33.1424806468892
2017-09-26,930050.CSI,alpha_87,119.97524362837565
2017-09-26,931071.CSI,alpha_87,-236.07933670513583
2017-09-26,932000.CSI,alpha_87,-695.5764613339275
2017-09-26,Au9999.SGE,alpha_87,0.002046999991349176
2017-09-27,000140.SH,alpha_87,0.0010099733394418609
2017-09-27,000300.SH,alpha_87,-438.08439345122963
2017-09-27,000510.CSI,alpha_87,-350.442649372979
2017-09-27,000852.SH,alpha_87,-425.0273203695578
2017-09-27,000905.SH,alpha_87,-594.9616341618387
2017-09-27,000906.SH,alpha_87,-1647.1103874470364
2017-09-27,000928.SH,alpha_87,-61.010273259856106
2017-09-27,930050.CSI,alpha_87,39.22669309111269
2017-09-27,931071.CSI,alpha_87,-273.33118556169325
2017-09-27,932000.CSI,alpha_87,-765.8705510947224
2017-09-27,Au9999.SGE,alpha_87,-0.0007721487787049802
2017-09-28,000140.SH,alpha_87,-0.012867569411482333
2017-09-28,000300.SH,alpha_87,-317.15122510650843
2017-09-28,000510.CSI,alpha_87,-61.505798551937936
2017-09-28,000852.SH,alpha_87,-272.7575418532215
2017-09-28,000905.SH,alpha_87,-225.87574726360378
2017-09-28,000906.SH,alpha_87,-890.7170520399251
2017-09-28,000928.SH,alpha_87,-30.02254365939848
2017-09-28,930050.CSI,alpha_87,159.20263871367763
2017-09-28,931071.CSI,alpha_87,-65.41842452429677
2017-09-28,932000.CSI,alpha_87,-549.8858961316286
2017-09-28,Au9999.SGE,alpha_87,0.0026073819495735446
2017-09-29,000140.SH,alpha_87,-0.008755935384864372
2017-09-29,000300.SH,alpha_87,-67.61820669385598
2017-09-29,000510.CSI,alpha_87,256.1098569109532
2017-09-29,000852.SH,alpha_87,-37.58524537965742
2017-09-29,000905.SH,alpha_87,101.09646035537362
2017-09-29,000906.SH,alpha_87,20.93885663367498
2017-09-29,000928.SH,alpha_87,-4.638328291997104
2017-09-29,930050.CSI,alpha_87,260.85737148450295
2017-09-29,931071.CSI,alpha_87,65.41825851723212
2017-09-29,932000.CSI,alpha_87,-85.6422946224211
2017-09-29,Au9999.SGE,alpha_87,0.0017789354020322438
2017-10-09,000140.SH,alpha_87,-0.019747385394771267
2017-10-09,000300.SH,alpha_87,1499.4927078710182
2017-10-09,000510.CSI,alpha_87,1735.5268425655236
2017-10-09,000852.SH,alpha_87,446.46481950794407
2017-10-09,000905.SH,alpha_87,812.3969800842796
2017-10-09,000906.SH,alpha_87,3593.1299542424754
2017-10-09,000928.SH,alpha_87,50.099975313741645
2017-10-09,930050.CSI,alpha_87,1588.4744854168175
2017-10-09,931071.CSI,alpha_87,493.56359342892694
2017-10-09,932000.CSI,alpha_87,830.953919673436
2017-10-09,Au9999.SGE,alpha_87,0.0008936065795116553
2017-10-10,000140.SH,alpha_87,-0.0210469652125111
2017-10-10,000300.SH,alpha_87,1614.2601438760064
2017-10-10,000510.CSI,alpha_87,1954.6164122291307
2017-10-10,000852.SH,alpha_87,544.8280470659697
2017-10-10,000905.SH,alpha_87,823.5987964521798
2017-10-10,000906.SH,alpha_87,3799.861697047332
2017-10-10,000928.SH,alpha_87,-102.65848469641304
2017-10-10,930050.CSI,alpha_87,1576.4223792705152
2017-10-10,931071.CSI,alpha_87,775.0921100968745
2017-10-10,932000.CSI,alpha_87,1233.9459706890325
2017-10-10,Au9999.SGE,alpha_87,-0.005326978458854315
2017-10-11,000140.SH,alpha_87,-0.015334577541636201
2017-10-11,000300.SH,alpha_87,1857.7794070658533
2017-10-11,000510.CSI,alpha_87,1936.9883739157322
2017-10-11,000852.SH,alpha_87,335.62819788307377
2017-10-11,000905.SH,alpha_87,369.94593387658904
2017-10-11,000906.SH,alpha_87,3520.9969225272253
2017-10-11,000928.SH,alpha_87,-129.43320389125833
2017-10-11,930050.CSI,alpha_87,2021.2329629346166
2017-10-11,931071.CSI,alpha_87,594.1360964704805
2017-10-11,932000.CSI,alpha_87,840.6099041321619
2017-10-11,Au9999.SGE,alpha_87,-0.0044757072404178625
2017-10-12,000140.SH,alpha_87,-0.008341549703362474
2017-10-12,000300.SH,alpha_87,2014.4436938665997
2017-10-12,000510.CSI,alpha_87,2059.865525504685
2017-10-12,000852.SH,alpha_87,371.7962487087238
2017-10-12,000905.SH,alpha_87,401.8544446725979
2017-10-12,000906.SH,alpha_87,3830.724019058927
2017-10-12,000928.SH,alpha_87,-173.58197142428406
2017-10-12,930050.CSI,alpha_87,2143.6171556850495
2017-10-12,931071.CSI,alpha_87,536.8996802220656
2017-10-12,932000.CSI,alpha_87,981.6495108859705
2017-10-12,Au9999.SGE,alpha_87,-0.000853396312771011
2017-10-13,000140.SH,alpha_87,-0.012726056924201886
2017-10-13,000300.SH,alpha_87,1901.4117389387638
2017-10-13,000510.CSI,alpha_87,2055.5789002302104
2017-10-13,000852.SH,alpha_87,290.39096466404857
2017-10-13,000905.SH,alpha_87,464.5391477955578
2017-10-13,000906.SH,alpha_87,3748.0597503103772
2017-10-13,000928.SH,alpha_87,-138.2761598816397
2017-10-13,930050.CSI,alpha_87,2170.975143795319
2017-10-13,931071.CSI,alpha_87,481.115138275836
2017-10-13,932000.CSI,alpha_87,765.6711504711905
2017-10-13,Au9999.SGE,alpha_87,-0.0013001510129346356
2017-10-16,000140.SH,alpha_87,-0.13792648110869
2017-10-16,000300.SH,alpha_87,557.0087188517329
2017-10-16,000510.CSI,alpha_87,539.281998274031
2017-10-16,000852.SH,alpha_87,-317.5997652921969
2017-10-16,000905.SH,alpha_87,-314.60037491061667
2017-10-16,000906.SH,alpha_87,396.72350581176227
2017-10-16,000928.SH,alpha_87,-147.6508391701822
2017-10-16,930050.CSI,alpha_87,1035.9490846478318
2017-10-16,931071.CSI,alpha_87,-59.721704398833026
2017-10-16,932000.CSI,alpha_87,-704.6828139577061
2017-10-16,Au9999.SGE,alpha_87,0.0022548277847373632
2017-10-17,000140.SH,alpha_87,-0.13599623230233562
2017-10-17,000300.SH,alpha_87,389.8403245251464
2017-10-17,000510.CSI,alpha_87,214.53587421355132
2017-10-17,000852.SH,alpha_87,-466.3515821738361
2017-10-17,000905.SH,alpha_87,-463.4760753355986
2017-10-17,000906.SH,alpha_87,-111.21950047222377
2017-10-17,000928.SH,alpha_87,-114.28392303799635
2017-10-17,930050.CSI,alpha_87,1037.9816185778054
2017-10-17,931071.CSI,alpha_87,-385.64249872648844
2017-10-17,932000.CSI,alpha_87,-1060.3205677885303
2017-10-17,Au9999.SGE,alpha_87,0.0009012305088146365
2017-10-18,000140.SH,alpha_87,-0.13375906489349004
2017-10-18,000300.SH,alpha_87,723.0052990592021
2017-10-18,000510.CSI,alpha_87,454.3856462013655
2017-10-18,000852.SH,alpha_87,-522.9375352985578
2017-10-18,000905.SH,alpha_87,-471.2329472368934
2017-10-18,000906.SH,alpha_87,338.09894682177577
2017-10-18,000928.SH,alpha_87,-114.1705897924062
2017-10-18,930050.CSI,alpha_87,1230.952445142428
2017-10-18,931071.CSI,alpha_87,-404.3235902711727
2017-10-18,932000.CSI,alpha_87,-1359.9140955462278
2017-10-18,Au9999.SGE,alpha_87,0.0016012729238087122
2017-10-19,000140.SH,alpha_87,-0.06697030246598032
2017-10-19,000300.SH,alpha_87,288.8594503385993
2017-10-19,000510.CSI,alpha_87,73.63980392950361
2017-10-19,000852.SH,alpha_87,-619.6012454079504
2017-10-19,000905.SH,alpha_87,-689.4593373041126
2017-10-19,000906.SH,alpha_87,-720.3984955408132
2017-10-19,000928.SH,alpha_87,-86.59194942268496
2017-10-19,930050.CSI,alpha_87,810.7566908556176
2017-10-19,931071.CSI,alpha_87,-460.0277174459072
2017-10-19,932000.CSI,alpha_87,-1747.3072629204978
2017-10-19,Au9999.SGE,alpha_87,-0.0013179208406041173
2017-10-20,000140.SH,alpha_87,-0.05805755124650719
2017-10-20,000300.SH,alpha_87,94.64965811576626
2017-10-20,000510.CSI,alpha_87,-130.72360658749443
2017-10-20,000852.SH,alpha_87,-532.5170398300622
2017-10-20,000905.SH,alpha_87,-654.5684916966509
2017-10-20,000906.SH,alpha_87,-995.6288463512581
2017-10-20,000928.SH,alpha_87,-102.42662549788184
2017-10-20,930050.CSI,alpha_87,501.85881939024887
2017-10-20,931071.CSI,alpha_87,-449.07845201980524
2017-10-20,932000.CSI,alpha_87,-1462.268901014158
2017-10-20,Au9999.SGE,alpha_87,-0.0017027573368192475
2017-10-23,000140.SH,alpha_87,0.06855821561060521
2017-10-23,000300.SH,alpha_87,324.2694205007028
2017-10-23,000510.CSI,alpha_87,360.092270806655
2017-10-23,000852.SH,alpha_87,-87.43674134747981
2017-10-23,000905.SH,alpha_87,-94.53386425389361
2017-10-23,000906.SH,alpha_87,301.63677906030455
2017-10-23,000928.SH,alpha_87,-82.31372265734669
2017-10-23,930050.CSI,alpha_87,686.2883862307935
2017-10-23,931071.CSI,alpha_87,-195.12441639632848
2017-10-23,932000.CSI,alpha_87,-189.94061896455074
2017-10-23,Au9999.SGE,alpha_87,-0.004468094671561006
2017-10-24,000140.SH,alpha_87,0.06606467575331143
2017-10-24,000300.SH,alpha_87,822.4107937617299
2017-10-24,000510.CSI,alpha_87,673.5395004881142
2017-10-24,000852.SH,alpha_87,-132.4085436115387
2017-10-24,000905.SH,alpha_87,-105.84705193471244
2017-10-24,000906.SH,alpha_87,1014.0860438785924
2017-10-24,000928.SH,alpha_87,-15.37283057413294
2017-10-24,930050.CSI,alpha_87,905.9540606074177
2017-10-24,931071.CSI,alpha_87,-143.26854819781735
2017-10-24,932000.CSI,alpha_87,-478.5954857200707
2017-10-24,Au9999.SGE,alpha_87,-0.002022068179793099
2017-10-25,000140.SH,alpha_87,-0.3505257040584886
2017-10-25,000300.SH,alpha_87,523.3067906412606
2017-10-25,000510.CSI,alpha_87,611.6511336714068
2017-10-25,000852.SH,alpha_87,87.35229016874725
2017-10-25,000905.SH,alpha_87,238.86580176009457
2017-10-25,000906.SH,alpha_87,1117.698269225694
2017-10-25,000928.SH,alpha_87,-7.3392585853816374
2017-10-25,930050.CSI,alpha_87,735.2513877416571
2017-10-25,931071.CSI,alpha_87,93.08820467136061
2017-10-25,932000.CSI,alpha_87,148.70705402034716
2017-10-25,Au9999.SGE,alpha_87,-0.002609901487963491
2017-10-26,000140.SH,alpha_87,-0.5093980273823531
2017-10-26,000300.SH,alpha_87,1171.8989889296192
2017-10-26,000510.CSI,alpha_87,1184.5737107978846
2017-10-26,000852.SH,alpha_87,291.6509633258956
2017-10-26,000905.SH,alpha_87,586.9375914046519
2017-10-26,000906.SH,alpha_87,2678.2161182815676
2017-10-26,000928.SH,alpha_87,104.93954398519445
2017-10-26,930050.CSI,alpha_87,1823.2078042529724
2017-10-26,931071.CSI,alpha_87,141.76792571560188
2017-10-26,932000.CSI,alpha_87,773.9887292111025
2017-10-26,Au9999.SGE,alpha_87,-0.0003966322262568478
2017-10-27,000140.SH,alpha_87,-0.5202041665837033
2017-10-27,000300.SH,alpha_87,1886.2399009480273
2017-10-27,000510.CSI,alpha_87,1558.0576682507183
2017-10-27,000852.SH,alpha_87,30.26370281930325
2017-10-27,000905.SH,alpha_87,197.83713753562242
2017-10-27,000906.SH,alpha_87,3023.6564510348267
2017-10-27,000928.SH,alpha_87,39.24574431467913
2017-10-27,930050.CSI,alpha_87,2863.361465231068
2017-10-27,931071.CSI,alpha_87,6.191811897500685
2017-10-27,932000.CSI,alpha_87,111.84185823794468
2017-10-27,Au9999.SGE,alpha_87,-0.003093302055367521
2017-10-30,000140.SH,alpha_87,-0.5202869174481201
2017-10-30,000300.SH,alpha_87,1478.1766758728693
2017-10-30,000510.CSI,alpha_87,892.964057221391
2017-10-30,000852.SH,alpha_87,-483.05630753626156
2017-10-30,000905.SH,alpha_87,-487.3735465597415
2017-10-30,000906.SH,alpha_87,1139.7197496460185
2017-10-30,000928.SH,alpha_87,-61.26468723641352
2017-10-30,930050.CSI,alpha_87,3186.0594424531964
2017-10-30,931071.CSI,alpha_87,-114.7724705238741
2017-10-30,932000.CSI,alpha_87,-1144.998741806543
2017-10-30,Au9999.SGE,alpha_87,-0.002109218984306651
2017-10-31,000140.SH,alpha_87,-0.5899217115888779
2017-10-31,000300.SH,alpha_87,926.3184539862622
2017-10-31,000510.CSI,alpha_87,717.3156928728455
2017-10-31,000852.SH,alpha_87,-319.40224768491703
2017-10-31,000905.SH,alpha_87,-287.18631229524317
2017-10-31,000906.SH,alpha_87,700.0691207692965
2017-10-31,000928.SH,alpha_87,-82.27667754776334
2017-10-31,930050.CSI,alpha_87,2911.6342424395175
2017-10-31,931071.CSI,alpha_87,53.3034448653422
2017-10-31,932000.CSI,alpha_87,-621.5619255469434
2017-10-31,Au9999.SGE,alpha_87,-0.0022460919771465776
2017-11-01,000140.SH,alpha_87,0.12718242683793593
2017-11-01,000300.SH,alpha_87,402.9237436426748
2017-11-01,000510.CSI,alpha_87,271.74358463968093
2017-11-01,000852.SH,alpha_87,-388.68608054495763
2017-11-01,000905.SH,alpha_87,-458.1380815503826
2017-11-01,000906.SH,alpha_87,-357.5072258764471
2017-11-01,000928.SH,alpha_87,-63.28560326212691
2017-11-01,930050.CSI,alpha_87,2132.294918885995
2017-11-01,931071.CSI,alpha_87,-33.17657288800485
2017-11-01,932000.CSI,alpha_87,-826.9732218179549
2017-11-01,Au9999.SGE,alpha_87,-0.001089373081793317
2017-11-02,000140.SH,alpha_87,0.12555674002867043
2017-11-02,000300.SH,alpha_87,19.734209577761728
2017-11-02,000510.CSI,alpha_87,-318.5671108773065
2017-11-02,000852.SH,alpha_87,-617.8251164686877
2017-11-02,000905.SH,alpha_87,-811.6396076686617
2017-11-02,000906.SH,alpha_87,-1590.0764237679746
2017-11-02,000928.SH,alpha_87,-114.86599496210376
2017-11-02,930050.CSI,alpha_87,1006.3769714550107
2017-11-02,931071.CSI,alpha_87,15.87580662373593
2017-11-02,932000.CSI,alpha_87,-1410.9345374495135
2017-11-02,Au9999.SGE,alpha_87,-0.002494005527949076
2017-11-03,000140.SH,alpha_87,-0.38745952650933796
2017-11-03,000300.SH,alpha_87,-739.690084802214
2017-11-03,000510.CSI,alpha_87,-915.991436080981
2017-11-03,000852.SH,alpha_87,-636.8061392739136
2017-11-03,000905.SH,alpha_87,-881.197139388751
2017-11-03,000906.SH,alpha_87,-2777.6890762486664
2017-11-03,000928.SH,alpha_87,-166.78461964490083
2017-11-03,930050.CSI,alpha_87,226.34126411823348
2017-11-03,931071.CSI,alpha_87,91.46689250485551
2017-11-03,932000.CSI,alpha_87,-1421.6481276852883
2017-11-03,Au9999.SGE,alpha_87,0.0005337841116212638
2017-11-06,000140.SH,alpha_87,-0.38745952650933796
2017-11-06,000300.SH,alpha_87,235.72445050348213
2017-11-06,000510.CSI,alpha_87,380.27206414447073
2017-11-06,000852.SH,alpha_87,-61.6290497971864
2017-11-06,000905.SH,alpha_87,-16.818329962407336
2017-11-06,000906.SH,alpha_87,278.09937034097305
2017-11-06,000928.SH,alpha_87,-15.943145529960281
2017-11-06,930050.CSI,alpha_87,863.3279884902497
2017-11-06,931071.CSI,alpha_87,319.10825190667566
2017-11-06,932000.CSI,alpha_87,-118.10415153993416
2017-11-06,Au9999.SGE,alpha_87,-0.0001096083444893093
2017-11-07,000140.SH,alpha_87,-0.4087732986414679
2017-11-07,000300.SH,alpha_87,1212.9873172876758
2017-11-07,000510.CSI,alpha_87,1006.9629694831161
2017-11-07,000852.SH,alpha_87,-68.71165679058413
2017-11-07,000905.SH,alpha_87,-20.164676724459458
2017-11-07,000906.SH,alpha_87,1629.5463914265024
2017-11-07,000928.SH,alpha_87,313.30836863795827
2017-11-07,930050.CSI,alpha_87,1316.7544219081692
2017-11-07,931071.CSI,alpha_87,413.1297127045925
2017-11-07,932000.CSI,alpha_87,-290.0620690587996
2017-11-07,Au9999.SGE,alpha_87,0.0006766874968797352
2017-11-08,000140.SH,alpha_87,-0.7179257678878954
2017-11-08,000300.SH,alpha_87,1283.1271560639443
2017-11-08,000510.CSI,alpha_87,946.2899275769942
2017-11-08,000852.SH,alpha_87,-31.284472395145315
2017-11-08,000905.SH,alpha_87,45.76495433839016
2017-11-08,000906.SH,alpha_87,1860.7901789542807
2017-11-08,000928.SH,alpha_87,245.09021054731784
2017-11-08,930050.CSI,alpha_87,1261.6921165777437
2017-11-08,931071.CSI,alpha_87,349.09277678109777
2017-11-08,932000.CSI,alpha_87,-179.67925365526426
2017-11-08,Au9999.SGE,alpha_87,0.0012609951022651883
2017-11-09,000140.SH,alpha_87,-0.36870793515986994
2017-11-09,000300.SH,alpha_87,1878.0487754340702
2017-11-09,000510.CSI,alpha_87,1809.5931469887444
2017-11-09,000852.SH,alpha_87,211.71979762566926
2017-11-09,000905.SH,alpha_87,490.17967823046394
2017-11-09,000906.SH,alpha_87,3565.3352028225477
2017-11-09,000928.SH,alpha_87,421.57014153217716
2017-11-09,930050.CSI,alpha_87,2178.761878973821
2017-11-09,931071.CSI,alpha_87,462.3526633446448
2017-11-09,932000.CSI,alpha_87,441.0825843154002
2017-11-09,Au9999.SGE,alpha_87,0.002605239475622067
2017-11-10,000140.SH,alpha_87,0.10289494664969027
2017-11-10,000300.SH,alpha_87,2893.7642134491375
2017-11-10,000510.CSI,alpha_87,2857.43747608894
2017-11-10,000852.SH,alpha_87,366.1946838785932
2017-11-10,000905.SH,alpha_87,843.3918677793974
2017-11-10,000906.SH,alpha_87,5691.69998227767
2017-11-10,000928.SH,alpha_87,358.95701824241604
2017-11-10,930050.CSI,alpha_87,3305.589851471475
2017-11-10,931071.CSI,alpha_87,506.9843657234896
2017-11-10,932000.CSI,alpha_87,731.2197896077669
2017-11-10,Au9999.SGE,alpha_87,0.0029672737537356397
2017-11-13,000140.SH,alpha_87,0.007699603001330368
2017-11-13,000300.SH,alpha_87,2699.783019940622
2017-11-13,000510.CSI,alpha_87,2570.202813145605
2017-11-13,000852.SH,alpha_87,260.23028550392695
2017-11-13,000905.SH,alpha_87,664.7763299672773
2017-11-13,000906.SH,alpha_87,5078.21705100839
2017-11-13,000928.SH,alpha_87,439.4116269985183
2017-11-13,930050.CSI,alpha_87,2265.0657035283743
2017-11-13,931071.CSI,alpha_87,839.7220758780785
2017-11-13,932000.CSI,alpha_87,407.3026690761297
2017-11-13,Au9999.SGE,alpha_87,0.002541744639334888
2017-11-14,000140.SH,alpha_87,0.10104602668355703
2017-11-14,000300.SH,alpha_87,1057.1951213139332
2017-11-14,000510.CSI,alpha_87,1091.1644006087279
2017-11-14,000852.SH,alpha_87,49.36040744840499
2017-11-14,000905.SH,alpha_87,237.80702044148163
2017-11-14,000906.SH,alpha_87,1968.5223194489881
2017-11-14,000928.SH,alpha_87,176.22735222239436
2017-11-14,930050.CSI,alpha_87,1168.0652151429467
2017-11-14,931071.CSI,alpha_87,629.6537112522203
2017-11-14,932000.CSI,alpha_87,17.14893537512577
2017-11-14,Au9999.SGE,alpha_87,0.00023868970952249977
2017-11-15,000140.SH,alpha_87,0.10981815855845915
2017-11-15,000300.SH,alpha_87,676.4100745737221
2017-11-15,000510.CSI,alpha_87,617.7741986900807
2017-11-15,000852.SH,alpha_87,-128.4906632079102
2017-11-15,000905.SH,alpha_87,-114.60661727388509
2017-11-15,000906.SH,alpha_87,751.3593339506891
2017-11-15,000928.SH,alpha_87,78.21666798183
2017-11-15,930050.CSI,alpha_87,1218.2877467417109
2017-11-15,931071.CSI,alpha_87,302.7034239053063
2017-11-15,932000.CSI,alpha_87,-345.31804796871194
2017-11-15,Au9999.SGE,alpha_87,0.0008835368789357567
2017-11-16,000140.SH,alpha_87,-0.12833619041310357
2017-11-16,000300.SH,alpha_87,748.9535323264771
2017-11-16,000510.CSI,alpha_87,603.4402895361767
2017-11-16,000852.SH,alpha_87,-239.70411277924075
2017-11-16,000905.SH,alpha_87,-225.9602012296772
2017-11-16,000906.SH,alpha_87,644.2703082134025
2017-11-16,000928.SH,alpha_87,-183.02748784382757
2017-11-16,930050.CSI,alpha_87,1607.8465198456436
2017-11-16,931071.CSI,alpha_87,314.27786525235547
2017-11-16,932000.CSI,alpha_87,-675.6786525998914
2017-11-16,Au9999.SGE,alpha_87,-0.0023176759561089008
2017-11-17,000140.SH,alpha_87,-0.08475654450855699
2017-11-17,000300.SH,alpha_87,375.8539769778084
2017-11-17,000510.CSI,alpha_87,-683.7181107157256
2017-11-17,000852.SH,alpha_87,-939.3889224225644
2017-11-17,000905.SH,alpha_87,-1326.6159141406313
2017-11-17,000906.SH,alpha_87,-2231.4767015550065
2017-11-17,000928.SH,alpha_87,-179.3980437606545
2017-11-17,930050.CSI,alpha_87,657.3241024194493
2017-11-17,931071.CSI,alpha_87,-61.547009352597655
2017-11-17,932000.CSI,alpha_87,-2411.631843390772
2017-11-17,Au9999.SGE,alpha_87,-0.0018017804545192905
2017-11-20,000140.SH,alpha_87,0.01026024546245869
2017-11-20,000300.SH,alpha_87,500.4325757865381
2017-11-20,000510.CSI,alpha_87,-502.4389892276952
2017-11-20,000852.SH,alpha_87,-926.911928819942
2017-11-20,000905.SH,alpha_87,-1180.2669910736922
2017-11-20,000906.SH,alpha_87,-1779.3922132856471
2017-11-20,000928.SH,alpha_87,-234.12433616831154
2017-11-20,930050.CSI,alpha_87,807.5122441512443
2017-11-20,931071.CSI,alpha_87,-182.31785162275543
2017-11-20,932000.CSI,alpha_87,-2350.4482852971823
2017-11-20,Au9999.SGE,alpha_87,0.0010946620857634863
2017-11-21,000140.SH,alpha_87,0.010355927910413594
2017-11-21,000300.SH,alpha_87,3563.3801193561508
2017-11-21,000510.CSI,alpha_87,1617.9026842095504
2017-11-21,000852.SH,alpha_87,-809.8346365564491
2017-11-21,000905.SH,alpha_87,-829.5977284435156
2017-11-21,000906.SH,alpha_87,2926.858785199284
2017-11-21,000928.SH,alpha_87,-347.12646496990646
2017-11-21,930050.CSI,alpha_87,4093.139662523304
2017-11-21,931071.CSI,alpha_87,-153.38030143517256
2017-11-21,932000.CSI,alpha_87,-2100.6288533864877
2017-11-21,Au9999.SGE,alpha_87,-0.0003388417509995732
2017-11-22,000140.SH,alpha_87,0.009137445840046703
2017-11-22,000300.SH,alpha_87,4430.229084290994
2017-11-22,000510.CSI,alpha_87,2542.2598253231936
2017-11-22,000852.SH,alpha_87,-659.4092398623045
2017-11-22,000905.SH,alpha_87,-584.661560394741
2017-11-22,000906.SH,alpha_87,4536.698472624268
2017-11-22,000928.SH,alpha_87,48.765117719506435
2017-11-22,930050.CSI,alpha_87,4550.4017750961975
2017-11-22,931071.CSI,alpha_87,239.2162927469403
2017-11-22,932000.CSI,alpha_87,-1925.123710561969
2017-11-22,Au9999.SGE,alpha_87,-0.001417286513345267
2017-11-23,000140.SH,alpha_87,-0.17565867912847338
2017-11-23,000300.SH,alpha_87,-85.0561547932088
2017-11-23,000510.CSI,alpha_87,-1406.7822330440704
2017-11-23,000852.SH,alpha_87,-977.5373954170147
2017-11-23,000905.SH,alpha_87,-1361.320817913368
2017-11-23,000906.SH,alpha_87,-3153.2192183274506
2017-11-23,000928.SH,alpha_87,-42.191493018137955
2017-11-23,930050.CSI,alpha_87,-331.5685011991914
2017-11-23,931071.CSI,alpha_87,-528.5222713048896
2017-11-23,932000.CSI,alpha_87,-2446.1612883250573
2017-11-23,Au9999.SGE,alpha_87,0.0010845936251789381
2017-11-24,000140.SH,alpha_87,-0.17372032289264416
2017-11-24,000300.SH,alpha_87,-581.3021644145382
2017-11-24,000510.CSI,alpha_87,-1017.1862733856227
2017-11-24,000852.SH,alpha_87,-287.7699541495222
2017-11-24,000905.SH,alpha_87,-380.05583323456705
2017-11-24,000906.SH,alpha_87,-1741.4847565242374
2017-11-24,000928.SH,alpha_87,195.53915500888223
2017-11-24,930050.CSI,alpha_87,-945.3131114258152
2017-11-24,931071.CSI,alpha_87,-414.1317014273796
2017-11-24,932000.CSI,alpha_87,-674.9620301548813
2017-11-24,Au9999.SGE,alpha_87,3.5189090430217254e-05
2017-11-27,000140.SH,alpha_87,-0.1665297378075923
2017-11-27,000300.SH,alpha_87,-2518.017932690367
2017-11-27,000510.CSI,alpha_87,-2960.2429797926566
2017-11-27,000852.SH,alpha_87,-450.9526555153279
2017-11-27,000905.SH,alpha_87,-952.5599919062035
2017-11-27,000906.SH,alpha_87,-5512.659199230459
2017-11-27,000928.SH,alpha_87,79.088947168513
2017-11-27,930050.CSI,alpha_87,-2833.529616360545
2017-11-27,931071.CSI,alpha_87,-944.7599893063204
2017-11-27,932000.CSI,alpha_87,-934.4282103837983
2017-11-27,Au9999.SGE,alpha_87,-0.0016865441019103223
2017-11-28,000140.SH,alpha_87,-0.1663228161649529
2017-11-28,000300.SH,alpha_87,-4748.465100123466
